HugoSymbol,Dist,Low,High
PAX2,skew,0.35263050320981026,0.35263050320981026
EXOSC7,normal,4.436095564137908,6.922702424082367
KIFAP3,normal,1.8626066807767776,5.583085996840437
MKRN2,normal,3.2260454121058055,5.6489301544090695
MCM6,normal,3.51395574039148,7.2311908261945375
REXO2,normal,4.491480019012122,8.280100589637891
RBM7,normal,2.9324683180782953,6.027102249444083
RBMS2,normal,0.5794027345634598,5.744220866845866
BAZ2A,normal,3.3120983748399393,6.433629529768966
PTPN23,normal,2.7898328808303505,5.543134856648588
MLH1,normal,2.992198664850545,6.729603605247815
UNG,normal,3.624361359432316,7.100024219651589
FMO4,normal,-0.24969549413230974,2.448421326653886
KLHL20,normal,2.214090507360809,4.968864355907146
RGS11,skew,0.7065649241407408,0.7065649241407408
SLC46A1,normal,0.5694128887595884,4.876432324979059
PLXNA2,skew,1.8400952731789202,1.8400952731789202
SPAG5,normal,3.9144281955069715,7.771396587765469
ANKRD13A,normal,2.465873919562615,6.590042531816598
TPD52,bimodal,2.024267170091896,2.024267170091896
ACACB,normal,-0.1059900766814903,3.7731255010210214
TRAF4,normal,3.66530863051928,7.577389611048765
PAG1,skew,1.54853953034084,1.54853953034084
GPATCH1,normal,1.8173678299109206,4.117892020745017
ICAM3,normal,0.11658439315528302,6.077056011237006
NT5C2,normal,3.7584893040203093,6.9219194759721825
MCAM,weird,,
GPC4,bimodal,1.4625223971331625,1.4625223971331625
MBNL3,skew,1.728224992587547,1.728224992587547
CAMSAP3,bimodal,1.2317554317646693,1.2317554317646693
RAP1GAP,skew,1.9398908304405105,1.9398908304405105
XAB2,normal,3.476264431592919,5.859240599396517
ARHGEF1,normal,3.4358201445124394,7.209091651178468
STXBP2,bimodal,2.2128724218241658,2.2128724218241658
MAP2K7,normal,2.5441548824768576,5.462000770428628
NMRK2,skew,0.15271548836468046,0.15271548836468046
DGKD,normal,1.741514704357995,6.491149033984875
CTTNBP2,skew,0.7416256660273661,0.7416256660273661
ACTL6B,skew,0.33809577499270255,0.33809577499270255
RARB,skew,1.124961289136365,1.124961289136365
TOP2B,normal,4.085431614197395,7.70842368496481
TM9SF3,normal,4.346463623233991,7.153151065750681
NFKB2,normal,2.0314325187064672,6.736295556837618
UBE2T,normal,4.5178223764535765,8.25448914532839
PPP1R12B,normal,0.2981390488576803,3.835731140286283
DNAJC10,normal,2.6946993158178403,6.296530252401227
GTF3C1,normal,3.8681875547289506,6.485845251022357
IL4R,bimodal,0.8922595642634397,0.8922595642634397
USP33,normal,3.5062695289739896,6.083346895653131
PAK3,skew,0.4634083671843604,0.4634083671843604
CAPN6,skew,0.33054354451237516,0.33054354451237516
DCX,skew,0.2467205339610763,0.2467205339610763
SNRPA,normal,5.33622980417661,7.701445850358463
SPAG6,skew,0.36891759774212374,0.36891759774212374
EXOSC5,normal,3.6510825657593715,6.732583931351642
DYNC1I2,normal,4.511840379216489,7.317806539999465
APBB1IP,skew,1.195945041585834,1.195945041585834
LRCH4,normal,2.4531717716481074,6.2842709004276935
FAM76B,normal,2.339771575511567,5.623044521240313
SIRT6,normal,2.8094462123520696,5.712445491355481
TYR,skew,0.4087405890326679,0.4087405890326679
POLD3,normal,2.5269889225162556,5.750072670007817
ACTN2,skew,0.4678718594176213,0.4678718594176213
CAPZB,normal,6.0108236612443235,8.625048211817978
GPR137B,bimodal,0.7040452277952903,0.7040452277952903
NAALAD2,skew,0.6693824749883284,0.6693824749883284
JADE1,normal,1.669912039178108,5.447477167695672
SLC25A43,bimodal,0.8919754229423025,0.8919754229423025
UBE2A,normal,4.698372587321536,7.281256645571725
FGFR1,bimodal,2.5756636870316942,2.5756636870316942
FKBP6,skew,0.060316372331943285,0.060316372331943285
SMC1B,skew,0.39442687408694266,0.39442687408694266
FBLN1,weird,,
ITGA8,skew,0.28374105935746735,0.28374105935746735
CST7,skew,0.878018530744118,0.878018530744118
MAP2,skew,2.1201271752074438,2.1201271752074438
PIAS2,normal,1.2927446250321735,4.627952530817843
AMPH,skew,0.8468918938765584,0.8468918938765584
ARAF,normal,3.909188015983733,6.099269517751703
MCCC1,normal,2.937397330308322,5.993309133580761
LAMP3,skew,1.3748745069486479,1.3748745069486479
FAP,skew,1.3451145080417128,1.3451145080417128
NEBL,bimodal,2.9515254814873138,2.9515254814873138
ACER3,normal,1.3615575125595305,4.469727599568313
UBE2K,normal,4.463055548050233,7.005349731119173
PIK3C3,normal,2.8141293924518385,5.76833750628519
N4BP2,normal,0.2638121217707332,3.7784517786780225
TIGAR,normal,0.5674934925043833,4.233594314399218
TULP3,normal,2.3030693304001684,5.706445780294278
SYNJ2,normal,0.8368970452700983,6.145349292466292
ADCY2,skew,0.26843979867389606,0.26843979867389606
PPP2R5C,normal,4.872965528032278,7.497266556910034
RBFOX1,skew,0.2594654882133108,0.2594654882133108
GNB1,normal,5.794315082372871,8.899790063171467
HOXA9,skew,1.8603104157251857,1.8603104157251857
EDN1,bimodal,2.1154501087954554,2.1154501087954554
MLLT10,normal,2.9403165335907993,5.77655537987034
ZCWPW1,normal,0.44650213073644385,3.3886449353818993
ADCYAP1R1,skew,0.2269728081215753,0.2269728081215753
FGF20,skew,0.1961097919419003,0.1961097919419003
P2RY10,skew,0.32047845439002076,0.32047845439002076
ITM2A,skew,1.0918423526118146,1.0918423526118146
NRDC,normal,5.207277501792755,7.4916073235320395
VDAC3,normal,5.430388187456253,8.408437381986392
PCM1,normal,3.95249935555591,7.0997222628347085
TNRC6C,normal,-0.13937532072177472,3.439192822210085
CBFA2T2,normal,1.1434180305813169,4.696810384927093
BRINP1,skew,0.3891135337618506,0.3891135337618506
ITCH,normal,3.0492636571064144,6.0141860623422305
PKD2L2,skew,0.10714264604818984,0.10714264604818984
TP53INP2,normal,0.7010309422809984,5.5485799639770255
SDF4,normal,4.897690042855565,8.280303696473885
MYH7B,skew,0.44589895895589515,0.44589895895589515
BPIFB2,skew,0.09507268574921834,0.09507268574921834
TP73,skew,1.208690770551071,1.208690770551071
TOLLIP,normal,2.697608920273373,5.887940322214517
UBE2D4,normal,1.8209489278339275,4.637237727216869
CLUL1,skew,0.5016771920401071,0.5016771920401071
RUNX1T1,skew,0.5403963294582843,0.5403963294582843
CDH17,skew,0.7016784411275087,0.7016784411275087
THOC1,normal,3.2874094155750804,6.3081370345202945
FKBP7,normal,0.3258770047949229,6.089395271782295
OSBPL6,bimodal,1.0179495453957494,1.0179495453957494
SLC1A3,bimodal,2.9300631193757067,2.9300631193757067
XRCC5,normal,5.9218513101389965,8.533649816513952
LXN,bimodal,1.510250210719031,1.510250210719031
SP140,skew,1.126152369500489,1.126152369500489
MKNK1,normal,2.8292708417211343,5.58175403607153
TNS1,skew,1.5635142932361308,1.5635142932361308
REXO1,normal,2.6110726978724843,5.429792929667131
SAR1A,normal,3.97254829022513,6.413907094241758
CDC14A,normal,0.29459283793205704,3.168586895267829
RAPGEF3,skew,1.8703402133681457,1.8703402133681457
CEACAM1,skew,1.602911667103272,1.602911667103272
SENP1,normal,1.97154565584583,4.71739318604816
DUSP13,skew,0.36159016506254726,0.36159016506254726
CIC,normal,2.658212951547152,5.910364943678661
LIPE,bimodal,0.8847278466813552,0.8847278466813552
FDFT1,normal,5.002848569706301,9.23270620747411
PAFAH1B3,normal,3.6951265563683418,7.575558443285988
OPHN1,bimodal,0.5461494573525467,0.5461494573525467
AFM,skew,0.02686526656761178,0.02686526656761178
KIF22,normal,4.5063670369149005,7.677445154206296
SCGN,skew,0.3507587383208862,0.3507587383208862
CARMIL1,bimodal,0.7377971172972209,0.7377971172972209
PGM1,normal,2.4632699871150945,7.441122831812466
DDX1,normal,4.672537094166641,8.198431873461054
DNM2,normal,4.659591148000807,7.381897092063694
EPB41L2,bimodal,1.6869066287660908,1.6869066287660908
RIMS1,skew,0.3629518103140401,0.3629518103140401
MOXD1,skew,1.6843971413544436,1.6843971413544436
STX7,normal,2.219927133347971,6.140413336445601
RABL2B,normal,2.3498772822943623,5.281059743255702
KEAP1,normal,4.150208532266279,6.764939352066874
DDX43,skew,0.6481388724827858,0.6481388724827858
PTPRH,bimodal,1.2789329595980161,1.2789329595980161
DCT,skew,0.5629078985603592,0.5629078985603592
SLC35C2,normal,4.029942148556967,6.405572467883293
CRYBG3,bimodal,0.6914484819890971,0.6914484819890971
EPHA6,skew,0.45506938447359385,0.45506938447359385
SCTR,skew,0.12216916558180656,0.12216916558180656
RFX3,normal,-0.06423164197581399,3.034579105439085
RIF1,normal,2.130041153760591,5.041803288926704
RAB21,normal,3.1792651705290664,6.021300515701989
SLC4A4,skew,0.8097632043380639,0.8097632043380639
SMARCA2,bimodal,1.6117734315400227,1.6117734315400227
RDH8,skew,0.054582959985223896,0.054582959985223896
SESN1,normal,0.7934037179845475,4.893175939457457
MID2,bimodal,0.8980280084926415,0.8980280084926415
DNAAF6,skew,0.01996123706895263,0.01996123706895263
COL5A3,skew,0.5903997121982103,0.5903997121982103
SRCAP,skew,3.3896009977723565,3.3896009977723565
PUM3,normal,3.466183268535128,6.778342658871784
CPB2,skew,0.15038093663196017,0.15038093663196017
CHRNA3,skew,0.6796748022890464,0.6796748022890464
KCNN2,skew,0.47774709532910564,0.47774709532910564
CNOT4,normal,2.18992359033153,4.11635770514774
PSEN1,normal,3.4626300478662952,6.0026219988167995
CPOX,normal,2.39774920946513,5.897130000259465
CLDND1,normal,4.46420495142727,7.622689079710927
MOK,normal,0.46809696367392384,7.276429131547316
HSP90AA1,normal,7.658288145409133,11.087675670771205
RBL1,normal,1.4050088199927926,4.475472334672673
DLGAP4,normal,3.1188764685679216,6.6883321987408015
IGSF9B,skew,0.9450852034070625,0.9450852034070625
CFHR2,skew,0.013514669906341037,0.013514669906341037
NDC80,normal,3.034705050208394,6.778124030016057
AP4E1,normal,1.4000498599551745,3.8528153632220725
RSBN1,normal,1.2563604922365412,3.7067205276119806
MAGI3,normal,0.43676436190328993,4.0024258117691245
CXCL2,skew,1.844457792022568,1.844457792022568
AFP,skew,0.6027184461864938,0.6027184461864938
COL4A4,skew,0.6726456238117733,0.6726456238117733
TCF7,skew,2.381246065186917,2.381246065186917
OSTM1,normal,1.4075246675126878,6.009481111632564
CDH7,skew,0.3720667824102718,0.3720667824102718
IMPG2,skew,0.14227937238875984,0.14227937238875984
PCNP,normal,5.513303089864303,7.676553421129276
EXD2,normal,1.5444856423941817,5.171779965279052
ARG2,bimodal,2.2163457914065354,2.2163457914065354
MEF2C,skew,1.9976958946152423,1.9976958946152423
PTPRC,skew,0.9919902868022527,0.9919902868022527
CACNA1S,skew,0.06891468762257988,0.06891468762257988
PKP1,skew,0.9513011857208696,0.9513011857208696
UBA5,normal,3.502229436277118,6.3441932843456215
STK17B,normal,0.7963729591178885,5.137004751989469
CDC14B,bimodal,1.033101805701618,1.033101805701618
ZNF510,normal,1.0218812749331665,3.349833959689022
LRP2,skew,0.3647813946195891,0.3647813946195891
ZNF506,bimodal,1.325480133353454,1.325480133353454
JMJD4,normal,2.5036022844353347,5.0594913119633365
DUSP12,normal,3.803606328570337,6.344440276893577
AACS,normal,2.455880239713101,5.6505367961589155
DELE1,normal,3.7679397888311024,6.223983714058642
SLC13A1,skew,0.00361302012231771,0.00361302012231771
CADPS2,bimodal,1.5359662275756805,1.5359662275756805
PCDHB4,skew,0.33722098598145595,0.33722098598145595
PCDHA6,skew,0.3248760056899634,0.3248760056899634
PCDHGA2,skew,0.4551551330820071,0.4551551330820071
HSPB11,normal,4.525263571000611,7.720405054372565
PHLPP1,normal,0.5072256041352805,4.121504123906589
ATP8B1,bimodal,1.672268349174308,1.672268349174308
IL12RB2,skew,0.5696123413896869,0.5696123413896869
SMARCD3,normal,0.5957942061397787,6.166353025848381
WDR70,normal,3.054389026120548,5.248316421531653
FYB1,skew,0.8526572978862118,0.8526572978862118
MPP4,skew,0.5295947597070227,0.5295947597070227
STRADB,normal,2.1750159047443143,5.940504754711543
BZW1,normal,5.506118101235687,8.764341122293576
PGR,skew,0.08786874259307048,0.08786874259307048
C1QTNF3,skew,1.4700594633611126,1.4700594633611126
ME2,normal,2.6281976822895694,7.009510105747962
C5orf22,normal,2.786080112867258,5.589219479569514
CCNT2,normal,2.345997390074782,5.019925173325982
FAM135A,normal,1.0290818500588554,4.554814352880534
COL19A1,skew,0.36238526848767094,0.36238526848767094
EPB41L3,skew,1.6987305352265754,1.6987305352265754
COBLL1,bimodal,0.7818214927833174,0.7818214927833174
DLG3,normal,0.4212684412344476,6.224008719829001
KCNK2,skew,0.9159157849751535,0.9159157849751535
SERTAD4,bimodal,1.2036141164664962,1.2036141164664962
TRAF5,normal,0.30254638711031845,5.255312641156945
MRPL22,normal,4.257560592490176,6.52787821169678
GEMIN5,normal,2.041977733471823,4.900522276112852
OPRK1,skew,0.13705243876169207,0.13705243876169207
NFE2L1,normal,4.794850612617543,8.564842246896468
SEMA5B,skew,0.48880639481329685,0.48880639481329685
GSK3B,normal,3.369336038468524,6.351790023747591
ITGB5,bimodal,2.4488966454166126,2.4488966454166126
ERC1,normal,1.4122836667431078,5.276955467248126
XPO1,normal,5.254632731803742,7.650249087397942
RNF13,normal,3.3494801201604503,6.07796319952047
TRPM3,skew,0.2415128265982966,0.2415128265982966
PALB2,normal,2.4725632581520736,4.483724059931747
DOP1A,normal,0.8287065590094769,4.171790484515812
LYRM2,normal,3.465023173612348,6.335599884332998
BCKDHB,normal,1.982172925459391,4.922112732977935
KAT6A,normal,1.8025695662817398,5.2673977362101825
TUT7,normal,2.2406157725305365,4.933983492985988
ULK2,bimodal,0.8267888104894656,0.8267888104894656
GRHL2,skew,1.584088948847469,1.584088948847469
TNPO1,normal,3.9717234750507173,7.05835362723991
PLOD1,normal,3.06488391095823,8.558810169516443
P2RX5,bimodal,1.598940213442534,1.598940213442534
ITGAE,normal,3.789026626782169,7.106374061793616
DIS3,normal,2.831768943933937,5.471796617651654
PIBF1,normal,1.9281569403622045,4.430914212287637
TDRD3,normal,1.4890725395707485,4.561017802086583
NUFIP1,normal,1.5325250158969963,3.724427376233977
PDS5B,normal,2.2065671891938075,5.46806818984556
OXCT1,bimodal,1.373495326319905,1.373495326319905
RRAGB,normal,1.5988623127556483,4.811460661863205
EPYC,skew,0.1043266330700639,0.1043266330700639
CYLD,normal,1.4007456241819896,5.226972041197794
SLC27A5,skew,3.7237578301862135,3.7237578301862135
ZNF324,normal,1.1136254366197462,3.5637654740290587
ZNF671,bimodal,1.195158124212623,1.195158124212623
ZNF416,normal,0.7247893410304385,3.0457026195606076
ZNF586,normal,1.148170349978496,4.191229823755289
ZNF446,normal,1.5861809645151779,4.0557832480590275
ZNF264,bimodal,0.47201929230583306,0.47201929230583306
RPS5,normal,9.138219623068656,11.781247786789097
FAT1,bimodal,2.279889827106307,2.279889827106307
YTHDC1,normal,4.2425390549607975,6.568219010599686
CHMP2B,normal,2.989293877089449,6.369990540438853
SMAP2,normal,2.033224823169037,6.355984029745866
PPIE,normal,4.365587489774434,7.122522934071828
ZMPSTE24,normal,3.7016522495212967,6.820352915995352
STARD7,normal,4.878113865810659,7.519722338248767
NOA1,normal,2.906344022745662,5.321425451515546
REST,normal,1.5663137970589929,4.698902791740224
HAL,skew,0.3926583572228335,0.3926583572228335
SSH1,normal,1.2948332711463553,5.398159142974366
GSTP1,skew,8.784293542146797,8.784293542146797
APLP2,normal,5.2881252488819825,10.420781813720325
FAM234B,normal,0.3862815534899473,4.084229090964013
SLCO1A2,skew,0.47767835500472106,0.47767835500472106
WBP11,normal,3.8892048975061178,6.558979389802745
EIF3I,normal,6.965738177090993,9.12580589408953
NKAIN1,skew,0.6509347081422934,0.6509347081422934
COL16A1,skew,2.3412322376881236,2.3412322376881236
TXLNA,normal,3.4291773805137544,6.407999206394694
APOB,skew,0.09404510597367477,0.09404510597367477
NCOA1,normal,1.0860317569969036,4.487676819992119
AGBL5,normal,2.913616598450406,5.889013300553585
EFR3B,skew,1.0194385496694736,1.0194385496694736
KIF3C,normal,0.2882879039605788,5.657662979779194
RAB10,normal,5.022046524940767,7.365756195521413
GCKR,skew,0.3928707175981706,0.3928707175981706
HADHA,normal,5.3175979759299885,7.757521754941012
MAPRE3,bimodal,1.0983145973995656,1.0983145973995656
CAD,normal,3.459802557282634,6.843843237758062
CD59,normal,4.145435244976973,11.13781452520287
CD82,skew,4.314092681173714,4.314092681173714
BCORL1,normal,0.4694875997006256,3.9576147948583187
ATRX,normal,2.819355974696869,6.034186255110118
AK6,normal,4.247075658413927,7.0355111255792675
FCN1,skew,0.03058980406724294,0.03058980406724294
MYNN,normal,2.512962281872137,4.615527699135464
MECOM,bimodal,1.7260572279436976,1.7260572279436976
SCAMP1,normal,2.881875722897953,5.876230650714867
PREP,normal,2.9875345119678913,5.729934236077718
HACE1,normal,1.1087041060411114,4.277660802320741
SEH1L,normal,3.4022341321380987,6.415383795167286
WDR47,normal,1.151827787100788,4.248607732287441
WDFY1,normal,2.753254942040117,6.091479277154713
OVGP1,skew,1.0619450891237099,1.0619450891237099
SLC25A24,skew,4.262079961242011,4.262079961242011
MAP3K4,normal,2.1620015030421262,5.083090552879485
PILRA,skew,1.1383738289405159,1.1383738289405159
IGSF9,bimodal,1.58987722688253,1.58987722688253
ABCB1,skew,1.0666650102509774,1.0666650102509774
ZNF213,normal,1.1847440072203679,3.770500161046477
AKR1B1,bimodal,3.0663578738166346,3.0663578738166346
CPNE3,normal,3.013639930344977,6.5672176224406
RRN3,normal,3.3952272051436525,5.84952595485082
CTTN,skew,6.650938441980352,6.650938441980352
WNT11,skew,0.9928156317743247,0.9928156317743247
MTIF2,normal,3.88169742262136,6.028609781733468
DDHD2,normal,2.9168557504705097,6.65079928911783
TTC39A,skew,1.7039948399135854,1.7039948399135854
EPS15,normal,2.793808547992513,5.432622585352761
ORC1,normal,1.2751336552306944,5.426326037578777
MGST2,bimodal,1.7011836742852857,1.7011836742852857
CHERP,normal,3.2185215180943514,6.181452053828363
ATG16L1,normal,2.51154254921242,5.4175904394248695
USP40,normal,1.6567013281210001,5.8805298152777326
POMGNT1,bimodal,5.350883699467452,5.350883699467452
RAD54L,normal,2.172032242466195,6.170114266157007
MAST2,normal,2.520565198125765,5.9786712787171075
DNAJA1,normal,5.684613008647521,8.653409866032918
B4GALT1,normal,2.527839041503573,7.58951884251742
CHMP5,normal,4.497598261357234,7.172085522237867
NFX1,normal,3.015486683129067,5.469080563602683
AQP6,skew,0.1812449054526654,0.1812449054526654
DIMT1,normal,3.491590474541212,6.051098279329205
IPO11,normal,2.596702327107984,4.99832956467635
FOLH1,skew,0.4394956995249077,0.4394956995249077
EIF2AK1,normal,4.77512044761721,7.0243611107454615
NME8,skew,0.11970511408773646,0.11970511408773646
EPDR1,bimodal,1.536098811887842,1.536098811887842
SNX10,bimodal,0.9738083028731879,0.9738083028731879
SEPHS1,normal,4.1546817023945115,7.236724417412488
MRPL28,normal,4.986362173396374,7.356049165912276
HBQ1,skew,0.7306333585793499,0.7306333585793499
ITPKC,normal,1.3646091558275142,4.542845254398936
CEACAM6,skew,1.6461620839214521,1.6461620839214521
FAT2,skew,0.7695650359027766,0.7695650359027766
RBM22,normal,4.06764300252513,6.176294542973321
TMED2,normal,5.836612824780641,8.513184895800697
ERO1B,normal,-0.3485559315352027,3.967887160745886
ZFAND6,normal,4.892898353359533,7.4456105150533896
HSD17B2,skew,0.9820360650297798,0.9820360650297798
TXLNG,normal,2.1503487662857914,5.138256517290069
PPEF1,skew,0.28888781706363725,0.28888781706363725
LAT2,skew,1.9440551180199916,1.9440551180199916
HUWE1,normal,4.574370941209859,7.336812612143947
ZW10,normal,2.498486037189137,5.255148920779016
ALG9,normal,2.8171057202508387,5.324000752147461
MYBPC2,skew,0.30503033640380317,0.30503033640380317
NOX4,skew,0.4117288535803371,0.4117288535803371
ACOX3,bimodal,2.981664649739862,2.981664649739862
MTMR2,normal,2.793025102937873,5.851258367445769
PPP1R15A,normal,3.206187340230537,8.000798303099801
HSD17B14,bimodal,1.6099789338939454,1.6099789338939454
TRIP6,bimodal,2.8845563782386154,2.8845563782386154
ACHE,skew,0.8155021819606354,0.8155021819606354
FTL,normal,8.324613789029714,13.501113730714499
SRRT,normal,4.953681702597701,7.873463731971129
BAX,normal,5.424422216495268,8.861778788929279
NLK,normal,1.8758349790507358,4.714108253407159
PIGS,normal,3.5861356778564484,6.933599220712209
ADAMTS2,skew,0.9034221689053719,0.9034221689053719
TMPRSS11E,skew,0.4749934643390654,0.4749934643390654
ATXN7L3,normal,3.696240743580294,5.981655248988197
PGS1,normal,2.786515392353877,6.051272615020025
PSMC5,normal,6.2536884547121545,8.607524764019477
UIMC1,normal,3.5241280301531464,5.7679159551654
CETP,skew,0.18863343478748784,0.18863343478748784
MMP2,bimodal,3.5368919576192908,3.5368919576192908
MT3,skew,0.5461459023470343,0.5461459023470343
LPCAT2,bimodal,1.1198919027441188,1.1198919027441188
GNAO1,skew,1.1237311015821094,1.1237311015821094
OGFOD1,normal,4.167215545640127,6.93514633172313
SH3BP2,normal,1.4332989023432372,5.929571498427351
NOP14,normal,3.243325943198177,6.138846072812634
ADD1,normal,4.676971321981138,7.378837880537117
L2HGDH,normal,1.5133169583211403,4.65646248922283
TXNDC16,normal,0.4589125731365924,4.1153689954017025
RTRAF,normal,6.376115671962806,8.557936638298097
NID2,skew,1.7399780221170387,1.7399780221170387
GMCL1,normal,2.2089110102203664,4.882902637487435
SF3B2,normal,6.107461383555128,8.139892265663665
KLHL42,normal,1.8853467668730464,5.174106446945892
GNAS,normal,7.879388486968303,11.2436631446121
DNM1L,normal,4.079291802118256,6.738523239090913
PTHLH,skew,1.93805218056733,1.93805218056733
PHACTR3,skew,0.8704687188439904,0.8704687188439904
ERGIC2,normal,4.262971307080989,7.349458155206205
TFAP2C,bimodal,1.7498054594393508,1.7498054594393508
AURKA,normal,4.151611676726532,8.112012806633636
CASS4,skew,0.2863400208973381,0.2863400208973381
PIR,bimodal,1.0381433959955926,1.0381433959955926
AAMDC,normal,3.155298767124843,7.00699113072723
RFX2,normal,0.8480127786178542,4.191995525795174
METTL2A,normal,2.9045679185052515,5.173884856033925
SULT2B1,skew,1.2119185282025922,1.2119185282025922
ALG6,normal,2.1519238438128374,4.8168159052163695
CNOT3,normal,3.8506394780221673,6.392521541415077
GP6,skew,0.2615404442931554,0.2615404442931554
PTPN4,normal,1.7119852698621512,4.387532012460177
DDX18,normal,4.334179950941084,6.8277993924518325
KHSRP,normal,5.120301869591623,8.941752155925869
GNA11,skew,4.312913935200354,4.312913935200354
ASAP3,weird,,
EDEM2,normal,2.9241586515412683,6.037420095398706
DNMT3B,bimodal,2.106843568280068,2.106843568280068
REM1,skew,0.09305023765125968,0.09305023765125968
TPX2,normal,4.400622306601051,8.288542483308227
PDRG1,normal,3.2350665554917155,5.735842203070177
EPB41L1,bimodal,1.4559352783414572,1.4559352783414572
SLC15A1,skew,0.3863016625620252,0.3863016625620252
DOCK9,bimodal,1.055771326067463,1.055771326067463
ANKRD10,normal,3.5863202404366445,7.467731415433595
TGDS,normal,2.4474163841982772,5.318711141429995
DOCK3,skew,0.7468767031708037,0.7468767031708037
C3orf18,skew,1.8838144464698598,1.8838144464698598
COQ9,normal,4.109973331603944,6.611270519289926
TMEM40,skew,1.2741016822597275,1.2741016822597275
KIF9,normal,1.6058409475650017,4.861678554447677
ARHGAP28,skew,0.837479496311441,0.837479496311441
CRLS1,normal,3.817793771845455,6.175698391313876
DEFB127,skew,0.0002776622858861605,0.0002776622858861605
PPP1R13B,normal,0.6724237144012926,4.853242731775097
ATRN,normal,1.9228701687268803,5.77762205190365
SMOX,bimodal,0.6885602356512373,0.6885602356512373
SIGLEC1,skew,0.027839442908909183,0.027839442908909183
FKBP1A,normal,6.088775542328632,9.266328390349722
NSFL1C,normal,4.518947021664865,7.489214494488425
SLC4A11,skew,2.279849369299023,2.279849369299023
C20orf194,bimodal,0.6168157275946278,0.6168157275946278
ZNF343,normal,1.7241544540405935,4.100284711463505
EBF4,skew,1.4444707841291202,1.4444707841291202
CPXM1,skew,0.9175155659990505,0.9175155659990505
MAVS,normal,2.549459639150843,5.223034922672478
LZTS3,normal,-0.15939825735981206,4.3533946920466935
F11,skew,0.041956862679283,0.041956862679283
XRN2,normal,4.231105708107856,7.208550405493105
KIZ,normal,1.6222850130566502,5.148011848377388
DYNLL1,normal,7.906817219320695,10.135581281875917
TESC,weird,,
SNX5,normal,5.4279495373466276,8.023720837009144
RPL6,normal,9.291424922852844,11.770404565522444
SIRPG,skew,0.1976026674695337,0.1976026674695337
MAPKAPK5,normal,3.804560013918534,5.954727694881964
P2RX7,skew,0.9051675952305915,0.9051675952305915
ESF1,normal,2.7099944211783717,5.249464183620457
RBBP9,normal,1.7382840796405186,4.75685657080656
ANAPC5,normal,5.313031940626031,7.558845029819002
SLC23A2,normal,1.591671764777029,5.347776312534171
SLC8B1,normal,1.3431235695365509,5.2560321309475935
TMEM230,normal,5.318311007458823,7.827914967995395
DZANK1,normal,0.0873762659475068,3.0122443661101146
KDM2B,normal,2.2459061693449165,5.841777968681354
CFAP61,skew,0.3710974238473519,0.3710974238473519
LHX5,skew,0.14430584314309974,0.14430584314309974
TASP1,normal,1.56324457823786,4.063092527007951
OAS1,bimodal,2.140185078416433,2.140185078416433
GCN1,normal,3.7152532016065187,6.85945937380505
RPLP0,normal,10.249409555986748,12.664659153459603
PXN,skew,5.740583699288697,5.740583699288697
SIRT4,normal,-0.1316300383583453,2.2591962971974393
RPH3A,skew,0.1710786653239772,0.1710786653239772
KIF16B,normal,0.8312019540259206,4.445637004665248
TRMT6,normal,2.7821486927664396,5.468151441078604
CHGB,skew,1.1283326624625352,1.1283326624625352
PEBP1,normal,5.698447245061626,9.172871446351895
TBX5,skew,0.17439470464092424,0.17439470464092424
BRAP,normal,2.6024738288423963,4.4005318996048075
ERP29,normal,5.990135940326052,8.411800447332784
NOS1,skew,0.1948463414747509,0.1948463414747509
FUS,normal,7.13768729087816,9.77400125613138
IGBP1,normal,4.153314319331189,6.619773627094013
FXYD5,bimodal,3.048721334165908,3.048721334165908
ZNF302,normal,1.4914173005606801,5.948011701724022
GRAMD1A,normal,2.5870547094736582,6.616123294288151
FXYD3,bimodal,3.8920259254841296,3.8920259254841296
HEPH,skew,0.7009210704655032,0.7009210704655032
CDIP1,bimodal,1.5267023006204727,1.5267023006204727
CMTM1,bimodal,1.2725935017982088,1.2725935017982088
KCNH4,skew,0.2906758817892478,0.2906758817892478
GANAB,normal,6.333475274038642,9.303572337808676
GMIP,normal,1.1734089890154857,4.82755919833386
RBM41,normal,1.7484084563920759,4.6154582817058
BIRC5,normal,3.8801024309645724,7.930095677118351
LAG3,skew,0.6334571215947351,0.6334571215947351
MLF2,normal,5.940086785128865,8.748629743434009
OTUB2,normal,-0.34698357868250485,2.9532045724589655
DDX24,normal,5.2955926716129404,7.845668335672206
ZBTB25,normal,1.0493974990224653,3.432501835466696
NECAP1,normal,3.0827023564133076,5.922717610611802
ARHGAP4,bimodal,3.8519612462519204,3.8519612462519204
ANKRD24,skew,0.5943926695956899,0.5943926695956899
DHX32,bimodal,1.0562815258303209,1.0562815258303209
RCOR1,normal,2.166880651410132,5.298090752983429
GPATCH2L,normal,2.2540324682993753,5.382691552216487
LTBP4,normal,1.9781732140696473,8.02726248975965
BLVRB,normal,3.094785257218351,8.962103333877172
SLC9A1,normal,2.074061165345565,5.49938647574129
SPTLC1,normal,4.202389331174365,6.7577509813727525
PAPOLA,normal,5.087430047377627,7.336199648916637
CCNK,normal,3.9335315022226727,6.373114102677933
PCBP4,bimodal,4.3235712801854795,4.3235712801854795
RGS1,skew,0.7420043192174169,0.7420043192174169
YPEL3,bimodal,1.1269066045433302,1.1269066045433302
MRPS33,normal,5.065807592115743,7.664102427530729
